  4349;	20200310124631_071;	00653;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1858;	4;	27;	0;	0;
  4350;	20200310124631_121;	00653;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1779;	4;	27;	0;	0;
  4351;	20200310124631_171;	00654;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1714;	4;	27;	1;	39;
  4352;	20200310124631_221;	00654;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1738;	4;	27;	0;	0;
  4353;	20200310124631_271;	00654;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1687;	4;	27;	2;	150;
  4354;	20200310124631_321;	00654;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1671;	4;	27;	1;	51;
  4355;	20200310124631_371;	00655;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1768;	4;	25;	0;	0;
  4356;	20200310124631_421;	00655;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1794;	4;	26;	2;	78;
  4357;	20200310124631_471;	00655;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1689;	4;	27;	2;	140;
  4358;	20200310124631_521;	00655;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1830;	4;	25;	2;	82;
  4359;	20200310124631_571;	00655;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1734;	4;	26;	3;	89;
  4360;	20200310124631_621;	00656;00175;00175;00026;02786;03004;01108;00856;00563;31170;20104;01709!;	1778;	4;	26;	1;	10;
  4361;	20200310124631_671;	00656;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1678;	4;	27;	1;	29;
  4362;	20200310124631_721;	00656;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1755;	4;	27;	3;	72;
  4363;	20200310124631_771;	00656;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1732;	4;	28;	1;	132;
  4364;	20200310124631_821;	00657;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1693;	4;	27;	1;	67;
  4365;	20200310124631_871;	00657;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1789;	4;	26;	2;	141;
  4366;	20200310124631_921;	00657;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1723;	4;	26;	4;	81;
  4367;	20200310124631_971;	00657;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1717;	4;	26;	1;	151;
  4368;	20200310124632_021;	00657;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1750;	4;	26;	2;	75;
  4369;	20200310124632_071;	00658;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1834;	4;	26;	1;	23;
  4370;	20200310124632_121;	00658;00175;00175;00026;02788;02917;01162;00879;00559;31069;20060;01680!;	1966;	4;	25;	1;	9;
  4371;	20200310124632_171;	00658;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1760;	4;	27;	0;	0;
  4372;	20200310124632_221;	00658;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1823;	4;	26;	0;	0;
  4373;	20200310124632_271;	00658;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1762;	4;	27;	0;	0;
  4374;	20200310124632_321;	00659;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1779;	4;	26;	1;	107;
  4375;	20200310124632_371;	00659;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1770;	4;	27;	1;	78;
  4376;	20200310124632_421;	00659;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1801;	4;	26;	1;	99;
  4377;	20200310124632_471;	00659;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1762;	4;	27;	0;	0;
  4378;	20200310124632_522;	00659;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1832;	4;	26;	0;	0;
  4379;	20200310124632_571;	00660;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1805;	4;	26;	1;	54;
  4380;	20200310124632_621;	00660;00175;00175;00026;02789;02614;00555;00957;00691;31011;20071;01708!;	1729;	4;	27;	2;	106;
  4381;	20200310124632_671;	00660;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1804;	4;	27;	1;	107;
  4382;	20200310124632_721;	00660;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1878;	4;	25;	1;	12;
  4383;	20200310124632_771;	00660;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1897;	4;	26;	2;	55;
  4384;	20200310124632_821;	00660;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1890;	4;	27;	2;	52;
  4385;	20200310124632_871;	00660;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1853;	4;	26;	1;	6;
  4386;	20200310124632_921;	00660;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1949;	4;	26;	2;	71;
  4387;	20200310124632_971;	00660;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1916;	4;	27;	2;	5;
  4388;	20200310124633_021;	00661;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1785;	4;	26;	1;	5;
  4389;	20200310124633_071;	00661;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1786;	4;	26;	3;	48;
  4390;	20200310124633_121;	00661;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1714;	4;	27;	4;	62;
  4391;	20200310124633_171;	00661;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1878;	4;	27;	3;	56;
  4392;	20200310124633_221;	00661;00176;00176;00026;02786;03235;00529;00919;00640;30864;19967;01651!;	1827;	4;	26;	0;	0;
  4393;	20200310124633_271;	00661;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1841;	4;	25;	0;	0;
  4394;	20200310124633_321;	00661;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1765;	4;	27;	1;	125;
  4395;	20200310124633_371;	00661;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1791;	4;	27;	0;	0;
  4396;	20200310124633_421;	00662;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1872;	4;	26;	0;	0;
  4397;	20200310124633_471;	00662;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1744;	4;	28;	1;	14;
  4398;	20200310124633_521;	00662;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1839;	4;	25;	1;	35;
  4399;	20200310124633_571;	00662;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1687;	4;	25;	0;	0;
  4400;	20200310124633_621;	00663;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1738;	4;	25;	1;	73;
  4401;	20200310124633_671;	00663;00176;00176;00026;02788;02661;00726;01035;00756;30852;19996;01666!;	1721;	4;	26;	1;	43;
  4402;	20200310124633_721;	00663;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1788;	4;	26;	0;	0;
  4403;	20200310124633_771;	00663;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1626;	4;	28;	1;	150;
  4404;	20200310124633_821;	00664;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1672;	4;	27;	1;	40;
  4405;	20200310124633_871;	00664;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1744;	4;	26;	0;	0;
  4406;	20200310124633_921;	00664;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1777;	4;	26;	1;	146;
  4407;	20200310124633_971;	00664;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1743;	4;	26;	1;	140;
  4408;	20200310124634_021;	00665;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1779;	4;	27;	1;	132;
  4409;	20200310124634_071;	00665;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1696;	4;	25;	1;	9;
  4410;	20200310124634_121;	00665;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1694;	4;	26;	2;	9;
  4411;	20200310124634_171;	00665;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1830;	4;	25;	3;	29;
  4412;	20200310124634_221;	00665;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1865;	4;	27;	1;	127;
  4413;	20200310124634_271;	00666;00175;00175;00026;02788;02820;00985;00706;01045;30575;19868;01619!;	1748;	4;	27;	0;	0;
  4414;	20200310124634_321;	00666;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1694;	4;	28;	0;	0;
  4415;	20200310124634_371;	00666;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1647;	4;	28;	0;	0;
  4416;	20200310124634_421;	00667;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1788;	4;	25;	1;	114;
  4417;	20200310124634_471;	00667;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1643;	4;	28;	1;	101;
  4418;	20200310124634_521;	00667;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1680;	4;	26;	0;	0;
  4419;	20200310124634_571;	00667;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1694;	4;	26;	0;	0;
  4420;	20200310124634_621;	00668;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1730;	4;	26;	1;	78;
  4421;	20200310124634_671;	00668;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1601;	4;	27;	1;	130;
  4422;	20200310124634_721;	00668;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1708;	4;	27;	0;	0;
  4423;	20200310124634_771;	00668;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1777;	4;	27;	4;	42;
  4424;	20200310124634_821;	00669;00175;00175;00026;02788;02686;01234;00940;00662;30642;19936;01623!;	1768;	4;	27;	2;	16;
  4425;	20200310124634_871;	00669;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	758;	4;	24;	1;	29;
  4426;	20200310124634_921;	00669;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1920;	4;	24;	3;	38;
  4427;	20200310124634_971;	00670;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1766;	4;	26;	1;	5;
  4428;	20200310124635_021;	00670;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1781;	4;	26;	0;	0;
  4429;	20200310124635_071;	00670;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1595;	4;	27;	1;	160;
  4430;	20200310124635_121;	00670;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1734;	4;	26;	1;	49;
  4431;	20200310124635_171;	00671;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1584;	4;	27;	1;	102;
  4432;	20200310124635_221;	00671;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1852;	4;	26;	0;	0;
  4433;	20200310124635_271;	00671;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1868;	4;	26;	0;	0;
  4434;	20200310124635_321;	00671;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1741;	4;	27;	0;	0;
  4435;	20200310124635_371;	00672;00174;00174;00026;02789;02878;01063;00789;00469;30406;20253;01377!;	1670;	4;	27;	1;	39;
  4436;	20200310124635_421;	00672;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1724;	4;	27;	2;	63;
  4437;	20200310124635_471;	00672;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1654;	4;	28;	1;	57;
  4438;	20200310124635_521;	00673;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1776;	4;	27;	0;	0;
  4439;	20200310124635_571;	00673;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1723;	4;	26;	0;	0;
  4440;	20200310124635_621;	00673;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1697;	4;	28;	0;	0;
  4441;	20200310124635_671;	00673;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1835;	4;	26;	0;	0;
  4442;	20200310124635_721;	00674;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1758;	4;	26;	2;	103;
  4443;	20200310124635_771;	00674;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1691;	4;	27;	1;	97;
  4444;	20200310124635_821;	00674;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1771;	4;	27;	2;	96;
  4445;	20200310124635_870;	00674;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1639;	4;	27;	1;	108;
  4446;	20200310124635_920;	00675;00175;00175;00026;02790;02737;00875;00579;00960;30175;20172;01309!;	1735;	4;	26;	1;	14;
  4447;	20200310124635_970;	00675;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1686;	4;	28;	1;	9;
  4448;	20200310124636_020;	00675;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1793;	4;	26;	0;	0;
  4449;	20200310124636_070;	00675;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1774;	4;	27;	0;	0;
  4450;	20200310124636_121;	00676;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1735;	4;	28;	0;	0;
  4451;	20200310124636_171;	00676;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1647;	4;	28;	1;	155;
  4452;	20200310124636_221;	00676;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1776;	4;	27;	1;	159;
  4453;	20200310124636_271;	00676;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1813;	4;	26;	1;	23;
  4454;	20200310124636_321;	00676;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1772;	4;	26;	2;	27;
  4455;	20200310124636_371;	00677;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1715;	4;	26;	2;	81;
  4456;	20200310124636_420;	00677;00176;00176;00026;02786;03060;01181;00889;00612;30333;20287;01402!;	1791;	4;	25;	1;	9;
  4457;	20200310124636_471;	00677;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1748;	4;	26;	3;	44;
  4458;	20200310124636_523;	00677;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1723;	4;	27;	3;	38;
  4459;	20200310124636_571;	00677;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1761;	4;	26;	1;	7;
  4460;	20200310124636_621;	00677;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1761;	4;	25;	2;	68;
  4461;	20200310124636_671;	00677;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1838;	4;	25;	2;	119;
  4462;	20200310124636_721;	00677;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1742;	4;	27;	2;	72;
  4463;	20200310124636_771;	00678;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1694;	4;	27;	1;	161;
  4464;	20200310124636_821;	00678;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1755;	4;	27;	2;	73;
  4465;	20200310124636_871;	00678;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1794;	4;	27;	2;	75;
  4466;	20200310124636_921;	00678;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1853;	4;	26;	1;	10;
  4467;	20200310124636_971;	00678;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1775;	4;	26;	1;	148;
  4468;	20200310124637_021;	00678;00175;00175;00026;02790;02935;00965;00688;01063;30115;20170;01305!;	1809;	4;	26;	2;	101;
  4469;	20200310124637_070;	00678;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1798;	4;	26;	2;	132;
  4470;	20200310124637_121;	00678;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1815;	4;	26;	2;	89;
  4471;	20200310124637_171;	00678;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1730;	4;	26;	1;	148;
  4472;	20200310124637_221;	00679;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1811;	4;	26;	2;	77;
  4473;	20200310124637_271;	00679;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1715;	4;	26;	3;	33;
  4474;	20200310124637_320;	00679;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1799;	4;	27;	3;	12;
  4475;	20200310124637_370;	00679;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1804;	4;	26;	2;	74;
  4476;	20200310124637_420;	00679;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1881;	4;	26;	3;	66;
  4477;	20200310124637_471;	00680;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1802;	4;	27;	2;	14;
  4478;	20200310124637_521;	00680;00176;00176;00026;02785;03112;00906;00646;01007;29952;20137;01721!;	1775;	4;	26;	4;	96;
  4479;	20200310124637_571;	00680;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1765;	4;	26;	4;	106;
  4480;	20200310124637_621;	00680;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1739;	4;	26;	1;	9;
  4481;	20200310124637_671;	00680;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1721;	4;	26;	1;	27;
  4482;	20200310124637_721;	00680;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1718;	4;	26;	3;	53;
  4483;	20200310124637_771;	00680;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1695;	4;	27;	0;	0;
  4484;	20200310124637_820;	00680;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1777;	4;	26;	3;	34;
  4485;	20200310124637_871;	00681;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1699;	4;	26;	0;	0;
  4486;	20200310124637_920;	00681;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1651;	4;	27;	2;	55;
  4487;	20200310124637_970;	00681;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1660;	4;	27;	3;	83;
  4488;	20200310124638_020;	00681;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1748;	4;	27;	1;	156;
  4489;	20200310124638_070;	00681;00176;00176;00026;02788;02874;01309;00996;00703;30115;20226;01360!;	1708;	4;	26;	0;	0;
  4490;	20200310124638_120;	00681;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1833;	4;	26;	0;	0;
  4491;	20200310124638_170;	00681;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1714;	4;	25;	1;	15;
  4492;	20200310124638_220;	00681;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1864;	4;	25;	1;	5;
  4493;	20200310124638_271;	00682;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1772;	4;	26;	3;	64;
  4494;	20200310124638_321;	00682;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1717;	4;	26;	2;	74;
  4495;	20200310124638_370;	00682;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1713;	4;	26;	3;	77;
  4496;	20200310124638_421;	00682;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1748;	4;	27;	0;	0;
  4497;	20200310124638_471;	00682;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1658;	4;	27;	0;	0;
  4498;	20200310124638_521;	00683;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1749;	4;	27;	3;	96;
  4499;	20200310124638_570;	00683;00176;00176;00026;02789;02749;01277;00993;00715;30016;20206;01343!;	1618;	4;	28;	0;	0;
  4500;	20200310124638_620;	00683;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1850;	4;	27;	0;	0;
  4501;	20200310124638_670;	00683;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1770;	4;	26;	3;	95;
  4502;	20200310124638_721;	00684;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1842;	4;	27;	0;	0;
  4503;	20200310124638_770;	00684;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1700;	4;	27;	0;	0;
  4504;	20200310124638_821;	00684;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1883;	4;	27;	4;	38;
  4505;	20200310124638_871;	00685;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1783;	4;	26;	0;	0;
  4506;	20200310124638_920;	00685;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1832;	4;	27;	1;	155;
  4507;	20200310124638_971;	00685;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1774;	4;	25;	1;	16;
  4508;	20200310124639_020;	00685;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1757;	4;	27;	2;	59;
  4509;	20200310124639_070;	00686;00175;00175;00026;02790;02746;00877;00589;00980;29692;20037;01677!;	1771;	4;	27;	1;	139;
  4510;	20200310124639_120;	00686;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1901;	4;	26;	1;	5;
  4511;	20200310124639_171;	00686;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1732;	4;	26;	0;	0;
  4512;	20200310124639_221;	00687;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1843;	4;	27;	1;	57;
  4513;	20200310124639_270;	00687;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1763;	4;	27;	0;	0;
  4514;	20200310124639_321;	00687;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1709;	4;	28;	0;	0;
  4515;	20200310124639_371;	00687;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1761;	4;	26;	0;	0;
  4516;	20200310124639_421;	00688;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1827;	4;	27;	1;	98;
  4517;	20200310124639_471;	00688;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1750;	4;	26;	0;	0;
  4518;	20200310124639_521;	00688;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1690;	4;	28;	1;	142;
  4519;	20200310124639_570;	00688;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1723;	4;	28;	1;	127;
  4520;	20200310124639_620;	00689;00175;00175;00026;02790;02953;01323;00997;00697;29854;20159;01303!;	1800;	4;	28;	2;	121;
  4521;	20200310124639_670;	00689;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1715;	4;	28;	3;	60;
  4522;	20200310124639_721;	00689;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1789;	4;	26;	3;	60;
  4523;	20200310124639_770;	00689;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1738;	4;	26;	2;	7;
  4524;	20200310124639_820;	00689;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1728;	4;	27;	2;	6;
  4525;	20200310124639_870;	00689;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1643;	4;	28;	3;	12;
  4526;	20200310124639_920;	00690;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1686;	4;	28;	1;	89;
  4527;	20200310124639_970;	00690;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1731;	4;	26;	0;	0;
  4528;	20200310124640_021;	00690;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1677;	4;	27;	0;	0;
  4529;	20200310124640_071;	00690;00175;00175;00026;02785;02988;00946;00702;01038;29571;20516;01522!;	1725;	4;	26;	0;	0;
  4530;	20200310124640_120;	00690;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1794;	4;	26;	1;	36;
  4531;	20200310124640_170;	00690;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1728;	4;	27;	2;	30;
  4532;	20200310124640_220;	00690;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1815;	4;	26;	2;	26;
  4533;	20200310124640_270;	00690;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1815;	4;	26;	2;	20;
  4534;	20200310124640_320;	00690;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1840;	4;	26;	0;	0;
  4535;	20200310124640_371;	00690;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1754;	4;	26;	0;	0;
  4536;	20200310124640_421;	00691;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1758;	4;	26;	1;	4;
  4537;	20200310124640_471;	00691;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1762;	4;	27;	0;	0;
  4538;	20200310124640_521;	00691;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1778;	4;	26;	1;	148;
  4539;	20200310124640_570;	00691;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1710;	4;	26;	1;	142;
  4540;	20200310124640_620;	00691;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1811;	4;	25;	1;	142;
  4541;	20200310124640_670;	00691;00176;00176;00026;02789;02503;00536;00971;00717;29705;20135;01715!;	1738;	4;	26;	1;	143;
  4542;	20200310124640_721;	00691;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1689;	4;	27;	1;	141;
  4543;	20200310124640_770;	00691;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1719;	4;	26;	1;	142;
  4544;	20200310124640_820;	00691;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1692;	4;	28;	1;	145;
  4545;	20200310124640_870;	00691;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1760;	4;	26;	0;	0;
  4546;	20200310124640_920;	00691;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1688;	4;	27;	1;	127;
  4547;	20200310124640_970;	00691;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	792;	4;	23;	2;	56;
  4548;	20200310124641_020;	00692;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	819;	4;	23;	1;	87;
  4549;	20200310124641_070;	00692;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1722;	4;	27;	2;	54;
  4550;	20200310124641_120;	00692;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1805;	4;	26;	1;	11;
  4551;	20200310124641_171;	00692;00176;00176;00026;02789;02820;00989;00696;01002;29390;20436;01485!;	1827;	4;	25;	2;	79;
  4552;	20200310124641_221;	00692;00176;00176;00026;02790;02715;01266;00972;00703;29570;20586;01530!;	1776;	4;	26;	5;	93;
  4553;	20200310124641_271;	00692;00176;00176;00026;02790;02715;01266;00972;00703;29570;20586;01530!;	1871;	4;	26;	2;	80;
